R1.047,R2.067,R3.051,P1.05,P2.04	Malat1	1	chr19_5802406
R1.005,R2.082,R3.079,P1.05,P2.04	Malat1	2	chr19_5802423
R1.043,R2.073,R3.074,P1.05,P2.04	Malat1	3	chr19_5802459
R1.005,R2.076,R3.055,P1.05,P2.04	Malat1	1	chr19_5802533
R1.031,R2.009,R3.065,P1.05,P2.04	Atrnl1	1	chr19_58075349
R1.042,R2.079,R3.055,P1.05,P2.04	Gm17203	1	chr19_59896387
R1.023,R2.013,R3.066,P1.05,P2.04	Csf2ra	1	chr19_61225022
R1.064,R2.056,R3.087,P1.05,P2.04	Cdc42bpg	2	chr19_6313273
R1.013,R2.004,R3.065,P1.05,P2.04	Gm14966	1	chr19_6362336
R1.007,R2.089,R3.065,P1.05,P2.04	Sf1	1	chr19_6374506
R1.017,R2.080,R3.049,P1.05,P2.04	Nrxn2	1	chr19_6482427
R1.032,R2.005,R3.071,P1.05,P2.04	Nrxn2	1	chr19_6495680
R1.028,R2.087,R3.069,P1.05,P2.04	Mark2	1	chr19_7316707
R1.001,R2.038,R3.059,P1.05,P2.04	Slc22a27	1	chr19_7914285
R1.011,R2.089,R3.067,P1.05,P2.04	Gm41804	1	chr19_8252239
R1.042,R2.016,R3.081,P1.05,P2.04	Gm41804	1	chr19_8252249
R1.045,R2.022,R3.039,P1.05,P2.04	Gm41804	1	chr19_8293093
R1.038,R2.054,R3.094,P1.05,P2.04	Nxf1	1	chr19_8757217
R1.026,R2.025,R3.008,P1.05,P2.04	Eml3	1	chr19_8938934
R1.013,R2.038,R3.013,P1.05,P2.04	Gm50322	1	chr19_9866483
R1.003,R2.044,R3.040,P1.05,P2.04	Cntnap5b	1	chr1_100052635
R1.031,R2.014,R3.011,P1.05,P2.04	Cntnap5b	1	chr1_100180172
R1.036,R2.074,R3.006,P1.05,P2.04	Cops5	1	chr1_10028332
R1.005,R2.057,R3.008,P1.05,P2.04	Arfgef1	1	chr1_10147152
R1.003,R2.035,R3.024,P1.05,P2.04	Arfgef1	1	chr1_10150886
R1.036,R2.033,R3.089,P1.05,P2.04	Relch	1	chr1_105664627
R1.010,R2.007,R3.013,P1.05,P2.04	Kdsr	1	chr1_106727887
R1.088,R2.079,R3.011,P1.05,P2.04	9330185C12Rik	1	chr1_113904181
R1.079,R2.012,R3.005,P1.05,P2.04	Cntnap5a	1	chr1_115737379
R1.031,R2.029,R3.063,P1.05,P2.04	Cntnap5a	1	chr1_116060491
R1.026,R2.006,R3.008,P1.05,P2.04	Cntnap5a	1	chr1_116122662
R1.021,R2.079,R3.034,P1.05,P2.04	A830018L16Rik	1	chr1_11628264
R1.013,R2.069,R3.067,P1.05,P2.04	Tsn	1	chr1_118304077
R1.013,R2.013,R3.047,P1.05,P2.04	A830018L16Rik	1	chr1_11918603
R1.016,R2.085,R3.093,P1.05,P2.04	Epb41l5	1	chr1_119583189
R1.015,R2.010,R3.065,P1.05,P2.04	3110009E18Rik	1	chr1_120139676
R1.037,R2.082,R3.003,P1.05,P2.04	Ccdc93	1	chr1_121497937
R1.006,R2.002,R3.060,P1.05,P2.04	Dpp10	1	chr1_123411830
R1.014,R2.067,R3.082,P1.05,P2.04	Dpp10	1	chr1_123544757
R1.010,R2.029,R3.013,P1.05,P2.04	Dpp10	1	chr1_123694561
R1.042,R2.070,R3.037,P1.05,P2.04	Dpp10	1	chr1_123833526
R1.031,R2.024,R3.081,P1.05,P2.04	Dpp10	1	chr1_123841179
R1.012,R2.014,R3.012,P1.05,P2.04	Dpp10	1	chr1_124185750
R1.010,R2.058,R3.083,P1.05,P2.04	Dpp10	1	chr1_124530220
R1.020,R2.057,R3.038,P1.05,P2.04	Dpp10	1	chr1_124578263
R1.003,R2.094,R3.030,P1.05,P2.04	Dpp10	1	chr1_124694557
R1.020,R2.050,R3.078,P1.05,P2.04	Dpp10	1	chr1_124792059
R1.029,R2.013,R3.061,P1.05,P2.04	Dpp10	2	chr1_124843739
R1.003,R2.054,R3.062,P1.05,P2.04	Nckap5	1	chr1_126010930
R1.005,R2.061,R3.049,P1.05,P2.04	Ccnt2	1	chr1_127793944
R1.008,R2.012,R3.076,P1.05,P2.04	R3hdm1	1	chr1_128108474
R1.063,R2.026,R3.095,P1.05,P2.04	Thsd7b	1	chr1_129909996
R1.043,R2.056,R3.019,P1.05,P2.04	Cd55b	1	chr1_130411610
R1.012,R2.083,R3.044,P1.05,P2.04	Gm16083	1	chr1_130470945
R1.048,R2.023,R3.096,P1.05,P2.04	Mfsd4a	1	chr1_132051440
R1.002,R2.015,R3.052,P1.05,P2.04	Cntn2	1	chr1_132536609
R1.041,R2.067,R3.028,P1.05,P2.04	Nfasc	2	chr1_132631196
R1.003,R2.049,R3.007,P1.05,P2.04	Nfasc	2	chr1_132707380
R1.002,R2.042,R3.006,P1.05,P2.04	Lrrn2	1	chr1_132905513
R1.029,R2.075,R3.076,P1.05,P2.04	Lrrn2	1	chr1_132939436
R1.001,R2.002,R3.078,P1.05,P2.04	Lrrn2	1	chr1_132939437
R1.043,R2.022,R3.022,P1.05,P2.04	Gm38308	1	chr1_132944084
R1.044,R2.019,R3.008,P1.05,P2.04	Ncoa2	1	chr1_13300356
R1.004,R2.028,R3.069,P1.05,P2.04	Plekha6	1	chr1_133224001
R1.038,R2.064,R3.073,P1.05,P2.04	Klhl12	1	chr1_134463929
R1.038,R2.075,R3.060,P1.05,P2.04	Klhl12	1	chr1_134485738
R1.019,R2.079,R3.081,P1.05,P2.04	Kdm5b	1	chr1_134626586
R1.024,R2.067,R3.069,P1.05,P2.04	Ppp1r12b	1	chr1_134882940
R1.030,R2.056,R3.059,P1.05,P2.04	Tnni1	1	chr1_135765884
R1.034,R2.068,R3.062,P1.05,P2.04	Kif21b	1	chr1_136144743
R1.010,R2.056,R3.087,P1.05,P2.04	Kif21b	1	chr1_136148299
R1.032,R2.047,R3.048,P1.05,P2.04	Kif21b	2	chr1_136161973
R1.027,R2.004,R3.082,P1.05,P2.04	Mroh3	1	chr1_136201417
R1.027,R2.011,R3.078,P1.05,P2.04	Mroh3	1	chr1_136201417
R1.027,R2.014,R3.045,P1.05,P2.04	Mroh3	1	chr1_136201417
R1.027,R2.023,R3.082,P1.05,P2.04	Mroh3	1	chr1_136201417
R1.027,R2.024,R3.050,P1.05,P2.04	Mroh3	1	chr1_136201417
R1.027,R2.043,R3.096,P1.05,P2.04	Mroh3	1	chr1_136201417
R1.027,R2.049,R3.064,P1.05,P2.04	Mroh3	1	chr1_136201417
R1.027,R2.065,R3.083,P1.05,P2.04	Mroh3	1	chr1_136201417
R1.032,R2.083,R3.095,P1.05,P2.04	Gm37298	1	chr1_137909983
R1.011,R2.075,R3.071,P1.05,P2.04	Ptprc	1	chr1_138077685
R1.023,R2.087,R3.003,P1.05,P2.04	Zbtb41	1	chr1_139450458
R1.011,R2.021,R3.090,P1.05,P2.04	Kcnt2	2	chr1_140248087
R1.017,R2.057,R3.062,P1.05,P2.04	Kcnt2	1	chr1_140285255
R1.061,R2.012,R3.066,P1.05,P2.04	Tpr	1	chr1_150418898
R1.084,R2.072,R3.009,P1.05,P2.04	Ivns1abp	1	chr1_151355774
R1.017,R2.058,R3.047,P1.05,P2.04	Rgl1	1	chr1_152728981
R1.033,R2.005,R3.092,P1.05,P2.04	Arpc5	2	chr1_152769070
R1.018,R2.092,R3.074,P1.05,P2.04	Smg7	1	chr1_152887169
R1.019,R2.088,R3.083,P1.05,P2.04	Smg7	2	chr1_152889381
R1.023,R2.050,R3.091,P1.05,P2.04	Nmnat2	1	chr1_152956985
R1.022,R2.046,R3.086,P1.05,P2.04	Nmnat2	1	chr1_153001412
R1.029,R2.005,R3.055,P1.05,P2.04	Nmnat2	1	chr1_153096955
R1.088,R2.049,R3.078,P1.05,P2.04	Kcnb2	1	chr1_15316315
R1.005,R2.024,R3.075,P1.05,P2.04	Kcnb2	1	chr1_15322991
R1.014,R2.053,R3.006,P1.05,P2.04	Kcnb2	1	chr1_15381085
R1.018,R2.026,R3.039,P1.05,P2.04	Kcnb2	2	chr1_15423950
R1.043,R2.010,R3.057,P1.05,P2.04	Cacna1e	3	chr1_154391756
R1.003,R2.085,R3.007,P1.05,P2.04	Cacna1e	1	chr1_154433782
R1.048,R2.092,R3.061,P1.05,P2.04	Cacna1e	1	chr1_154434419
R1.033,R2.066,R3.094,P1.05,P2.04	Cacna1e	1	chr1_154688016
R1.048,R2.024,R3.003,P1.05,P2.04	Stx6	1	chr1_155173357
R1.022,R2.060,R3.004,P1.05,P2.04	Cep350	1	chr1_155936324
R1.044,R2.034,R3.012,P1.05,P2.04	Rasal2	1	chr1_157369585
R1.006,R2.057,R3.033,P1.05,P2.04	Sec16b	1	chr1_157567612
R1.022,R2.076,R3.002,P1.05,P2.04	Brinp2	1	chr1_158278765
R1.010,R2.024,R3.038,P1.05,P2.04	Astn1	1	chr1_158466913
R1.031,R2.032,R3.060,P1.05,P2.04	Tnr	1	chr1_159736431
R1.023,R2.088,R3.004,P1.05,P2.04	Klhl20	2	chr1_161125441
R1.047,R2.017,R3.016,P1.05,P2.04	Suco	1	chr1_161860290
R1.039,R2.071,R3.054,P1.05,P2.04	Dnm3	1	chr1_162353562
R1.043,R2.042,R3.060,P1.05,P2.04	Dnm3	1	chr1_162437397
R1.005,R2.084,R3.087,P1.05,P2.04	Prrc2c	1	chr1_162673186
R1.024,R2.032,R3.080,P1.05,P2.04	Prrc2c	1	chr1_162737325
R1.037,R2.020,R3.093,P1.05,P2.04	Stau2	1	chr1_16357240
R1.009,R2.062,R3.069,P1.05,P2.04	Gpr161	1	chr1_165312181
R1.014,R2.088,R3.090,P1.05,P2.04	Ildr2	1	chr1_166295717
R1.020,R2.019,R3.025,P1.05,P2.04	Gm25911	1	chr1_167340322
R1.017,R2.053,R3.092,P1.05,P2.04	Gm25911	1	chr1_167340330
R1.048,R2.044,R3.089,P1.05,P2.04	Gm25911	1	chr1_167340335
R1.080,R2.015,R3.054,P1.05,P2.04	Pbx1	1	chr1_168260241
R1.005,R2.092,R3.004,P1.05,P2.04	Pbx1	1	chr1_168266465
R1.045,R2.045,R3.091,P1.05,P2.04	Pbx1	1	chr1_168343608
R1.019,R2.039,R3.086,P1.05,P2.04	Gm38381	1	chr1_168348982
R1.004,R2.081,R3.037,P1.05,P2.04	Pbx1	1	chr1_168370299
R1.034,R2.036,R3.041,P1.05,P2.04	Pbx1	1	chr1_168378251
R1.044,R2.077,R3.005,P1.05,P2.04	Pbx1	2	chr1_168399754
R1.032,R2.087,R3.028,P1.05,P2.04	Pbx1	1	chr1_168403373
R1.026,R2.048,R3.062,P1.05,P2.04	Pbx1	1	chr1_168427678
R1.030,R2.020,R3.008,P1.05,P2.04	Uhmk1	1	chr1_170202828
R1.024,R2.058,R3.025,P1.05,P2.04	Nos1ap	3	chr1_170445731
R1.007,R2.026,R3.009,P1.05,P2.04	Nos1ap	1	chr1_170480829
R1.017,R2.011,R3.045,P1.05,P2.04	Olfml2b	1	chr1_170647810
R1.048,R2.052,R3.052,P1.05,P2.04	Ufc1	1	chr1_171292467
R1.001,R2.094,R3.014,P1.05,P2.04	Kcnj9	1	chr1_172322161
R1.022,R2.010,R3.012,P1.05,P2.04	Fmn2	1	chr1_174612550
R1.013,R2.087,R3.079,P1.05,P2.04	Rgs7	1	chr1_175172776
R1.020,R2.088,R3.022,P1.05,P2.04	Rgs7	1	chr1_175363554
R1.003,R2.092,R3.089,P1.05,P2.04	Rgs7	1	chr1_175408596
R1.041,R2.071,R3.086,P1.05,P2.04	Akt3	1	chr1_177038339
R1.038,R2.010,R3.095,P1.05,P2.04	Akt3	1	chr1_177194370
R1.037,R2.061,R3.079,P1.05,P2.04	Akt3	1	chr1_177238351
R1.016,R2.029,R3.077,P1.05,P2.04	Desi2	2	chr1_178197643
R1.039,R2.049,R3.014,P1.05,P2.04	Hnrnpu	1	chr1_178325755
R1.028,R2.032,R3.096,P1.05,P2.04	Smyd3	1	chr1_179352326
R1.015,R2.001,R3.018,P1.05,P2.04	Smyd3	1	chr1_179481432
R1.018,R2.073,R3.067,P1.05,P2.04	Cdc42bpa	1	chr1_180078056
R1.017,R2.021,R3.023,P1.05,P2.04	Itpkb	1	chr1_180401417
R1.037,R2.064,R3.050,P1.05,P2.04	Lin9	2	chr1_180679757
R1.044,R2.082,R3.019,P1.05,P2.04	H3f3aos	1	chr1_180814364
R1.074,R2.024,R3.039,P1.05,P2.04	Ephx1	1	chr1_181003769
R1.019,R2.039,R3.085,P1.05,P2.04	Cnih3	1	chr1_181364990
R1.026,R2.003,R3.031,P1.05,P2.04	Lbr	1	chr1_181836102
R1.027,R2.060,R3.035,P1.05,P2.04	Mia3	1	chr1_183356631
R1.003,R2.092,R3.087,P1.05,P2.04	Gpatch2	1	chr1_187330970
R1.030,R2.025,R3.072,P1.05,P2.04	Esrrg	1	chr1_187818529
R1.011,R2.073,R3.034,P1.05,P2.04	Kcnk2	1	chr1_189234497
R1.012,R2.078,R3.050,P1.05,P2.04	Kcnk2	1	chr1_189234497
R1.014,R2.091,R3.046,P1.05,P2.04	Kcnk2	1	chr1_189234497
R1.033,R2.066,R3.010,P1.05,P2.04	Kcnk2	1	chr1_189234497
R1.039,R2.011,R3.053,P1.05,P2.04	Kcnk2	1	chr1_189234497
R1.039,R2.050,R3.090,P1.05,P2.04	Kcnk2	1	chr1_189234497
R1.011,R2.002,R3.019,P1.05,P2.04	Ptpn14	1	chr1_189845000
R1.038,R2.096,R3.053,P1.05,P2.04	Ptpn14	1	chr1_189858477
R1.021,R2.033,R3.095,P1.05,P2.04	Rps6kc1	1	chr1_190867847
R1.005,R2.086,R3.035,P1.05,P2.04	Angel2	1	chr1_190946372
R1.028,R2.071,R3.032,P1.05,P2.04	Utp25	1	chr1_193122732
R1.040,R2.090,R3.028,P1.05,P2.04	Hsd11b1	1	chr1_193240522
R1.041,R2.011,R3.096,P1.05,P2.04	Camk1g	1	chr1_193356685
R1.048,R2.088,R3.063,P1.05,P2.04	A330023F24Rik	1	chr1_194997539
R1.025,R2.060,R3.027,P1.05,P2.04	A330023F24Rik	1	chr1_195033502
R1.027,R2.059,R3.082,P1.05,P2.04	A330023F24Rik	1	chr1_195036438
R1.045,R2.034,R3.093,P1.05,P2.04	Kcnq5	1	chr1_21616017
R1.013,R2.042,R3.095,P1.05,P2.04	Kcnq5	1	chr1_21621297
R1.019,R2.001,R3.088,P1.05,P2.04	Kcnq5	1	chr1_21721112
R1.026,R2.040,R3.094,P1.05,P2.04	Kcnq5	1	chr1_21886959
R1.011,R2.033,R3.032,P1.05,P2.04	Kcnq5	1	chr1_21888277
R1.017,R2.034,R3.056,P1.05,P2.04	Rims1	1	chr1_22685787
R1.003,R2.039,R3.043,P1.05,P2.04	Rims1	2	chr1_22721240
R1.047,R2.095,R3.061,P1.05,P2.04	Rims1	1	chr1_22745404
R1.010,R2.071,R3.081,P1.05,P2.04	Smap1	1	chr1_23910874
R1.066,R2.066,R3.062,P1.05,P2.04	Fam135a	1	chr1_24060645
R1.048,R2.092,R3.080,P1.05,P2.04	Adgrb3	1	chr1_25388590
R1.039,R2.034,R3.063,P1.05,P2.04	Adgrb3	2	chr1_25446577
R1.045,R2.037,R3.074,P1.05,P2.04	Adgrb3	1	chr1_25735063
R1.012,R2.039,R3.045,P1.05,P2.04	Gm37077	1	chr1_25757489
R1.024,R2.047,R3.050,P1.05,P2.04	Gm37895	1	chr1_25775732
R1.023,R2.094,R3.049,P1.05,P2.04	n-R5s209	1	chr1_26959129
R1.005,R2.017,R3.067,P1.05,P2.04	Khdrbs2	1	chr1_32191573
R1.071,R2.076,R3.070,P1.05,P2.04	Xkr4	1	chr1_3419003
R1.005,R2.005,R3.085,P1.05,P2.04	Dst	1	chr1_34230836
R1.010,R2.054,R3.020,P1.05,P2.04	Dst	1	chr1_34252879
R1.023,R2.003,R3.095,P1.05,P2.04	Fam168b	1	chr1_34815089
R1.029,R2.042,R3.069,P1.05,P2.04	Fer1l5	1	chr1_36416220
R1.020,R2.039,R3.043,P1.05,P2.04	Tmem131	1	chr1_36813649
R1.008,R2.034,R3.096,P1.05,P2.04	Tmem131	1	chr1_36834235
R1.006,R2.005,R3.012,P1.05,P2.04	2010300C02Rik	1	chr1_37663231
R1.026,R2.017,R3.010,P1.05,P2.04	2010300C02Rik	1	chr1_37701754
R1.044,R2.034,R3.075,P1.05,P2.04	2010300C02Rik	1	chr1_37714412
R1.015,R2.025,R3.067,P1.05,P2.04	Aff3	1	chr1_38346023
R1.022,R2.086,R3.002,P1.05,P2.04	Aff3	1	chr1_38467879
R1.045,R2.020,R3.075,P1.05,P2.04	Aff3	1	chr1_38526701
R1.005,R2.059,R3.063,P1.05,P2.04	Aff3	1	chr1_38534941
R1.012,R2.049,R3.071,P1.05,P2.04	Rp1	2	chr1_4250489
R1.012,R2.072,R3.090,P1.05,P2.04	Rp1	1	chr1_4250489
R1.053,R2.074,R3.019,P1.05,P2.04	Mrps9	1	chr1_42897449
R1.046,R2.050,R3.060,P1.05,P2.04	Fhl2	1	chr1_43153089
R1.048,R2.050,R3.052,P1.05,P2.04	Nck2	1	chr1_43462323
R1.015,R2.057,R3.072,P1.05,P2.04	Nck2	1	chr1_43551911
R1.015,R2.090,R3.082,P1.05,P2.04	Uxs1	1	chr1_43785318
R1.001,R2.061,R3.010,P1.05,P2.04	Gm18303	1	chr1_45906325
R1.012,R2.055,R3.033,P1.05,P2.04	Dnah7b	1	chr1_46075931
R1.002,R2.014,R3.073,P1.05,P2.04	Dnah7b	1	chr1_46076065
R1.023,R2.083,R3.093,P1.05,P2.04	Dnah7b	1	chr1_46076065
R1.043,R2.015,R3.046,P1.05,P2.04	Dnah7b	1	chr1_46076065
R1.023,R2.010,R3.048,P1.05,P2.04	Dnah7b	1	chr1_46076070
R1.025,R2.017,R3.093,P1.05,P2.04	Dnah7b	1	chr1_46076070
R1.034,R2.067,R3.090,P1.05,P2.04	Dnah7b	2	chr1_46076070
R1.037,R2.055,R3.003,P1.05,P2.04	Dnah7b	2	chr1_46076070
R1.008,R2.005,R3.089,P1.05,P2.04	Dnah7b	1	chr1_46076071
R1.016,R2.008,R3.044,P1.05,P2.04	Dnah7b	1	chr1_46076078
R1.044,R2.043,R3.017,P1.05,P2.04	Dnah7b	1	chr1_46076078
R1.005,R2.088,R3.029,P1.05,P2.04	Dnah7b	1	chr1_46076082
R1.046,R2.032,R3.018,P1.05,P2.04	Dnah7b	1	chr1_46076115
R1.052,R2.077,R3.052,P1.05,P2.04	Dnah7b	1	chr1_46076116
R1.038,R2.072,R3.059,P1.05,P2.04	Dnah7b	1	chr1_46076118
R1.013,R2.066,R3.023,P1.05,P2.04	Gm23240	1	chr1_48462226
R1.003,R2.069,R3.002,P1.05,P2.04	Tcea1	1	chr1_4892763
R1.047,R2.001,R3.001,P1.05,P2.04	Rgs20	1	chr1_4976950
R1.048,R2.009,R3.025,P1.05,P2.04	Rgs20	1	chr1_4987129
R1.013,R2.036,R3.060,P1.05,P2.04	Tmeff2	2	chr1_51005869
R1.007,R2.017,R3.085,P1.05,P2.04	Atp6v1h	1	chr1_5145188
R1.022,R2.005,R3.012,P1.05,P2.04	Myo1b	1	chr1_51763928
R1.036,R2.077,R3.028,P1.05,P2.04	Gm553	1	chr1_52547390
R1.035,R2.008,R3.003,P1.05,P2.04	Hecw2	1	chr1_53974173
R1.039,R2.058,R3.017,P1.05,P2.04	Hecw2	1	chr1_54034729
R1.018,R2.017,R3.094,P1.05,P2.04	Hecw2	1	chr1_54150707
R1.031,R2.093,R3.080,P1.05,P2.04	Ankrd44	1	chr1_54776401
R1.046,R2.065,R3.079,P1.05,P2.04	Ankrd44	1	chr1_54849482
R1.045,R2.031,R3.049,P1.05,P2.04	Plcl1	2	chr1_55419408
R1.040,R2.092,R3.055,P1.05,P2.04	Orc2	1	chr1_58496594
R1.007,R2.017,R3.004,P1.05,P2.04	Fam126b	1	chr1_58549803
R1.002,R2.087,R3.018,P1.05,P2.04	Stradb	1	chr1_58977081
R1.024,R2.058,R3.072,P1.05,P2.04	Bmpr2	1	chr1_59871640
R1.042,R2.003,R3.010,P1.05,P2.04	Wdr12	1	chr1_60074390
R1.008,R2.064,R3.060,P1.05,P2.04	Abi2	1	chr1_60409724
R1.023,R2.019,R3.039,P1.05,P2.04	Raph1	1	chr1_60511922
R1.025,R2.027,R3.083,P1.05,P2.04	Pard3b	1	chr1_62362752
R1.001,R2.094,R3.052,P1.05,P2.04	Ino80d	1	chr1_63058823
R1.038,R2.096,R3.005,P1.05,P2.04	Klf7	1	chr1_64110881
R1.015,R2.065,R3.013,P1.05,P2.04	Map2	1	chr1_66407631
R1.044,R2.077,R3.069,P1.05,P2.04	Map2	1	chr1_66431876
R1.045,R2.035,R3.082,P1.05,P2.04	St18	1	chr1_6668372
R1.022,R2.005,R3.092,P1.05,P2.04	St18	1	chr1_6724604
R1.034,R2.087,R3.072,P1.05,P2.04	Erbb4	1	chr1_68515126
R1.038,R2.081,R3.072,P1.05,P2.04	Erbb4	1	chr1_68539720
R1.022,R2.093,R3.080,P1.05,P2.04	Erbb4	1	chr1_68955561
R1.029,R2.001,R3.081,P1.05,P2.04	Erbb4	1	chr1_69005744
R1.024,R2.075,R3.077,P1.05,P2.04	Gm29114	1	chr1_69518463
R1.039,R2.031,R3.017,P1.05,P2.04	Ikzf2	1	chr1_69634383
R1.039,R2.083,R3.068,P1.05,P2.04	Pcmtd1	1	chr1_7170110
R1.002,R2.063,R3.080,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.002,R2.079,R3.050,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.003,R2.051,R3.055,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.003,R2.072,R3.058,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.005,R2.018,R3.038,P1.05,P2.04	Marchf4	2	chr1_72427621
R1.005,R2.063,R3.014,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.005,R2.075,R3.018,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.006,R2.026,R3.003,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.006,R2.042,R3.089,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.007,R2.072,R3.079,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.007,R2.079,R3.059,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.007,R2.089,R3.077,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.008,R2.079,R3.058,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.008,R2.079,R3.094,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.010,R2.031,R3.065,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.010,R2.039,R3.070,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.011,R2.004,R3.058,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.011,R2.040,R3.064,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.011,R2.044,R3.085,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.011,R2.048,R3.027,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.011,R2.063,R3.026,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.011,R2.077,R3.088,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.011,R2.081,R3.084,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.012,R2.036,R3.063,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.012,R2.044,R3.069,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.012,R2.051,R3.057,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.012,R2.053,R3.017,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.013,R2.013,R3.073,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.013,R2.015,R3.043,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.013,R2.039,R3.040,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.013,R2.049,R3.077,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.014,R2.052,R3.054,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.014,R2.065,R3.066,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.015,R2.063,R3.078,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.016,R2.018,R3.050,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.016,R2.089,R3.031,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.017,R2.030,R3.028,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.018,R2.015,R3.026,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.018,R2.026,R3.010,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.018,R2.027,R3.057,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.018,R2.062,R3.079,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.018,R2.075,R3.080,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.019,R2.030,R3.047,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.019,R2.038,R3.094,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.019,R2.085,R3.042,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.020,R2.088,R3.035,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.020,R2.089,R3.057,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.021,R2.023,R3.095,P1.05,P2.04	Marchf4	2	chr1_72427621
R1.021,R2.025,R3.056,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.021,R2.050,R3.094,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.021,R2.063,R3.003,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.021,R2.088,R3.094,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.021,R2.089,R3.065,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.021,R2.090,R3.012,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.022,R2.013,R3.079,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.022,R2.022,R3.010,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.022,R2.069,R3.010,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.023,R2.002,R3.075,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.023,R2.021,R3.092,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.023,R2.066,R3.021,P1.05,P2.04	Marchf4	2	chr1_72427621
R1.024,R2.050,R3.021,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.024,R2.051,R3.058,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.024,R2.065,R3.018,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.025,R2.077,R3.092,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.028,R2.006,R3.010,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.028,R2.008,R3.001,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.028,R2.032,R3.048,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.028,R2.033,R3.033,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.028,R2.059,R3.041,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.028,R2.069,R3.090,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.028,R2.071,R3.020,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.029,R2.003,R3.082,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.030,R2.031,R3.034,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.032,R2.061,R3.085,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.034,R2.014,R3.076,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.034,R2.038,R3.041,P1.05,P2.04	Marchf4	1	chr1_72427621
R1.034,R2.055,R3.023,P1.05,P2.04	Marchf4	1	chr1_72427621
